DATE,BPGroup,Descr,Taste,CardName,Stick_Qty,Total
3/31/22,A07,온라인(타사몰),베리,고객018,91,54390
3/31/22,A07,온라인(타사몰),베리,고객019,162,97081
3/31/22,A07,온라인(타사몰),베리,고객020,26,15730
3/31/22,A07,온라인(타사몰),베리,고객021,485,290815
3/31/22,A07,온라인(타사몰),베리,고객023,95,57114
3/31/22,A08,온라인(자사몰),베리,고객024,808,484791
3/31/22,A10,간접수출,베리,고객067,15597,9670163
3/31/22,A10,간접수출,베리,고객068,860,533135
3/31/22,A12,Cafe프렌차이즈,베리,고객070,211,143600
3/31/22,A12,Cafe프렌차이즈,베리,고객071,300,204200
3/31/22,A12,Cafe프렌차이즈,베리,고객075,34,22900
3/31/22,A12,Cafe프렌차이즈,베리,고객072,91,61700
3/1/22,A01,할인점,유자,고객002,14737,8252820
3/1/22,A02,슈퍼백화점,유자,고객096,58,37320
3/1/22,A07,온라인(타사몰),유자,고객033,22,12950
3/2/22,A01,할인점,유자,고객002,261,146160
3/2/22,A01,할인점,유자,고객003,149,83520
3/2/22,A01,할인점,유자,고객004,60,33600
3/2/22,A02,슈퍼백화점,유자,고객027,128,81600
3/2/22,A02,슈퍼백화점,유자,고객041,64,40800
3/2/22,A02,슈퍼백화점,유자,고객006,77,49440
3/2/22,A05,홈쇼핑,유자,고객010,44,24735
3/2/22,A07,온라인(타사몰),유자,고객011,343,205742
3/2/22,A07,온라인(타사몰),유자,고객012,127,76000
3/2/22,A07,온라인(타사몰),유자,고객013,390,234077
3/2/22,A07,온라인(타사몰),유자,고객014,43,25659
3/2/22,A07,온라인(타사몰),유자,고객015,43,25836
3/2/22,A07,온라인(타사몰),유자,고객016,11015,6608712
3/2/22,A07,온라인(타사몰),유자,고객018,25,15025
3/2/22,A07,온라인(타사몰),유자,고객019,51,30685
3/2/22,A07,온라인(타사몰),유자,고객021,585,350997
3/2/22,A07,온라인(타사몰),유자,고객044,12738,7642800
3/2/22,A07,온라인(타사몰),유자,고객023,260,155965
3/2/22,A08,온라인(자사몰),유자,고객024,1205,722827
3/2/22,A09,직접수출,유자,고객025,15178,8499480
3/3/22,A01,할인점,유자,고객002,814,455880
3/3/22,A01,할인점,유자,고객004,635,355800
3/3/22,A02,슈퍼백화점,유자,고객096,700,447840
3/3/22,A03,드럭스토어,유자,고객008,20388,13864110
3/3/22,A07,온라인(타사몰),유자,고객011,278,166754
3/3/22,A07,온라인(타사몰),유자,고객012,95,57000
3/3/22,A07,온라인(타사몰),유자,고객013,322,193351
3/3/22,A07,온라인(타사몰),유자,고객033,23071,13842738
3/3/22,A07,온라인(타사몰),유자,고객014,17,10410
3/3/22,A07,온라인(타사몰),유자,고객015,69,41317
3/3/22,A07,온라인(타사몰),유자,고객016,1343,805770
3/3/22,A07,온라인(타사몰),유자,고객018,130,77739
3/3/22,A07,온라인(타사몰),유자,고객019,65,39039
3/3/22,A07,온라인(타사몰),유자,고객077,45,26783
3/3/22,A07,온라인(타사몰),유자,고객050,124,74448
3/3/22,A07,온라인(타사몰),유자,고객021,210,126242
3/3/22,A07,온라인(타사몰),유자,고객074,9,5205
3/3/22,A07,온라인(타사몰),유자,고객022,69,41636
3/3/22,A07,온라인(타사몰),유자,고객023,89,53507
3/3/22,A08,온라인(자사몰),유자,고객024,4062,2437456
3/3/22,A12,Cafe프렌차이즈,유자,고객040,72,49200
3/4/22,A01,할인점,유자,고객001,6197,3470400
3/4/22,A01,할인점,유자,고객002,988,553320
3/4/22,A01,할인점,유자,고객004,660,369600
3/4/22,A01,할인점,유자,고객045,172,96546
3/4/22,A02,슈퍼백화점,유자,고객005,450,288000
3/4/22,A02,슈퍼백화점,유자,고객006,155,98880
3/4/22,A03,드럭스토어,유자,고객042,472,320640
3/4/22,A06,대리점,유자,고객043,1538,984000
3/4/22,A07,온라인(타사몰),유자,고객011,173,103798
3/4/22,A07,온라인(타사몰),유자,고객012,127,76000
3/4/22,A07,온라인(타사몰),유자,고객013,113,67920
3/4/22,A07,온라인(타사몰),유자,고객014,29,17692
3/4/22,A07,온라인(타사몰),유자,고객016,1011,606741
3/4/22,A07,온라인(타사몰),유자,고객018,111,66826
3/4/22,A07,온라인(타사몰),유자,고객019,64,38312
3/4/22,A07,온라인(타사몰),유자,고객020,330,197779
3/4/22,A07,온라인(타사몰),유자,고객021,184,110515
3/4/22,A07,온라인(타사몰),유자,고객074,59,35300
3/4/22,A07,온라인(타사몰),유자,고객035,42,24935
3/4/22,A07,온라인(타사몰),유자,고객022,35,20818
3/4/22,A07,온라인(타사몰),유자,고객023,220,131749
3/4/22,A08,온라인(자사몰),유자,고객024,843,505895
3/4/22,A10,간접수출,유자,고객047,48387,30000000
3/4/22,A10,간접수출,유자,고객030,16887,10470000
3/5/22,A01,할인점,유자,고객002,553,309720
3/5/22,A01,할인점,유자,고객004,755,423000
3/5/22,A04,편의점,유자,고객028,49,33444
3/7/22,A01,할인점,유자,고객004,695,389400
3/7/22,A02,슈퍼백화점,유자,고객027,64,40800
3/7/22,A03,드럭스토어,유자,고객008,18488,12572160
3/7/22,A07,온라인(타사몰),유자,고객011,480,287748
3/7/22,A07,온라인(타사몰),유자,고객012,538,323000
3/7/22,A07,온라인(타사몰),유자,고객013,323,193637
3/7/22,A07,온라인(타사몰),유자,고객014,267,160093
3/7/22,A07,온라인(타사몰),유자,고객015,288,172828
3/7/22,A07,온라인(타사몰),유자,고객016,956,573791
3/7/22,A07,온라인(타사몰),유자,고객018,100,60200
3/7/22,A07,온라인(타사몰),유자,고객019,227,135903
3/7/22,A07,온라인(타사몰),유자,고객020,325,194926
3/7/22,A07,온라인(타사몰),유자,고객077,95,56953
3/7/22,A07,온라인(타사몰),유자,고객050,62,37224
3/7/22,A07,온라인(타사몰),유자,고객021,786,471350
3/7/22,A07,온라인(타사몰),유자,고객074,16,9738
3/7/22,A07,온라인(타사몰),유자,고객023,355,213288
3/7/22,A08,온라인(자사몰),유자,고객024,2295,1376801
3/7/22,A10,간접수출,유자,고객039,11226,6960000
3/8/22,A01,할인점,유자,고객001,18591,10411200
3/8/22,A01,할인점,유자,고객002,1075,602040
3/8/22,A02,슈퍼백화점,유자,고객006,77,49440
3/8/22,A07,온라인(타사몰),유자,고객011,141,84635
3/8/22,A07,온라인(타사몰),유자,고객012,63,38000
3/8/22,A07,온라인(타사몰),유자,고객013,143,85631
3/8/22,A07,온라인(타사몰),유자,고객014,16,9891
3/8/22,A07,온라인(타사몰),유자,고객015,100,60112
3/8/22,A07,온라인(타사몰),유자,고객016,445,266746
3/8/22,A07,온라인(타사몰),유자,고객017,26,15544
3/8/22,A07,온라인(타사몰),유자,고객018,47,28324
3/8/22,A07,온라인(타사몰),유자,고객019,29,17182
3/8/22,A07,온라인(타사몰),유자,고객020,56,33836
3/8/22,A07,온라인(타사몰),유자,고객021,41,24337
3/8/22,A07,온라인(타사몰),유자,고객022,35,20818
3/8/22,A07,온라인(타사몰),유자,고객023,17,10409
3/8/22,A08,온라인(자사몰),유자,고객024,926,555836
3/8/22,A10,간접수출,유자,고객099,285,177000
3/9/22,A01,할인점,유자,고객001,91,51000
3/9/22,A01,할인점,유자,고객002,174,97440
3/9/22,A01,할인점,유자,고객004,360,201600
3/9/22,A04,편의점,유자,고객028,49,33444
3/10/22,A01,할인점,유자,고객002,609,341040
3/10/22,A01,할인점,유자,고객004,720,403200
3/10/22,A01,할인점,유자,고객026,123,68640
3/10/22,A02,슈퍼백화점,유자,고객096,408,261240
3/10/22,A03,드럭스토어,유자,고객008,6933,4714560
3/10/22,A04,편의점,유자,고객028,49,33444
3/10/22,A07,온라인(타사몰),유자,고객011,129,77473
3/10/22,A07,온라인(타사몰),유자,고객012,95,57000
3/10/22,A07,온라인(타사몰),유자,고객013,78,46863
3/10/22,A07,온라인(타사몰),유자,고객033,84902,50940934
3/10/22,A07,온라인(타사몰),유자,고객015,147,88338
3/10/22,A07,온라인(타사몰),유자,고객016,635,381296
3/10/22,A07,온라인(타사몰),유자,고객018,220,132119
3/10/22,A07,온라인(타사몰),유자,고객019,147,88345
3/10/22,A07,온라인(타사몰),유자,고객020,51,30827
3/10/22,A07,온라인(타사몰),유자,고객077,29,17495
3/10/22,A07,온라인(타사몰),유자,고객064,41,24857
3/10/22,A07,온라인(타사몰),유자,고객050,51,30892
3/10/22,A07,온라인(타사몰),유자,고객021,110,66085
3/10/22,A07,온라인(타사몰),유자,고객048,41,24443
3/10/22,A08,온라인(자사몰),유자,고객024,1616,969372
3/10/22,A10,간접수출,유자,고객029,2807,1740645
3/11/22,A01,할인점,유자,고객002,261,146160
3/11/22,A01,할인점,유자,고객003,1039,581760
3/11/22,A01,할인점,유자,고객004,180,100800
3/11/22,A01,할인점,유자,고객045,108,60547
3/11/22,A02,슈퍼백화점,유자,고객006,77,49440
3/11/22,A03,드럭스토어,유자,고객042,825,561120
3/11/22,A04,편의점,유자,고객028,49,33444
3/11/22,A06,대리점,유자,고객073,6988,4472400
3/11/22,A07,온라인(타사몰),유자,고객011,154,92509
3/11/22,A07,온라인(타사몰),유자,고객013,23,13941
3/11/22,A07,온라인(타사몰),유자,고객015,59,35682
3/11/22,A07,온라인(타사몰),유자,고객016,447,268231
3/11/22,A07,온라인(타사몰),유자,고객018,43,26047
3/11/22,A07,온라인(타사몰),유자,고객019,99,59328
3/11/22,A07,온라인(타사몰),유자,고객020,31,18736
3/11/22,A07,온라인(타사몰),유자,고객021,69,41116
3/11/22,A07,온라인(타사몰),유자,고객048,30,18090
3/11/22,A08,온라인(자사몰),유자,고객024,821,492677
3/12/22,A01,할인점,유자,고객004,193,108000
3/12/22,A02,슈퍼백화점,유자,고객006,77,49440
3/14/22,A01,할인점,유자,고객003,2610,1461600
3/14/22,A01,할인점,유자,고객004,900,504000
3/14/22,A01,할인점,유자,고객045,54,30274
3/14/22,A03,드럭스토어,유자,고객008,9722,6610950
3/14/22,A07,온라인(타사몰),유자,고객011,15,8819
3/14/22,A07,온라인(타사몰),유자,고객015,16,9875
3/14/22,A07,온라인(타사몰),유자,고객016,30,18091
3/14/22,A08,온라인(자사몰),유자,고객024,34,20367
3/14/22,A10,간접수출,유자,고객030,250,154800
3/15/22,A01,할인점,유자,고객002,754,422400
3/15/22,A01,할인점,유자,고객026,206,115200
3/15/22,A02,슈퍼백화점,유자,고객006,77,49440
3/15/22,A07,온라인(타사몰),유자,고객021,18047,10828477
3/15/22,A07,온라인(타사몰),유자,고객044,1368,820800
3/15/22,A10,간접수출,유자,고객047,4839,3000000
3/15/22,A10,간접수출,유자,고객030,3871,2400000
3/16/22,A01,할인점,유자,고객002,274,153600
3/16/22,A01,할인점,유자,고객003,597,334080
3/16/22,A01,할인점,유자,고객004,64,36000
3/16/22,A01,할인점,유자,고객045,224,125280
3/16/22,A07,온라인(타사몰),유자,고객011,1155,692949
3/16/22,A07,온라인(타사몰),유자,고객012,1698,1018764
3/16/22,A07,온라인(타사몰),유자,고객013,1450,869779
3/16/22,A07,온라인(타사몰),유자,고객033,20777,12466104
3/16/22,A07,온라인(타사몰),유자,고객014,564,338302
3/16/22,A07,온라인(타사몰),유자,고객015,5663,3397542
3/16/22,A07,온라인(타사몰),유자,고객016,2647,1588363
3/16/22,A07,온라인(타사몰),유자,고객017,148,89078
3/16/22,A07,온라인(타사몰),유자,고객018,257,153960
3/16/22,A07,온라인(타사몰),유자,고객019,64,38578
3/16/22,A07,온라인(타사몰),유자,고객020,182,109147
3/16/22,A07,온라인(타사몰),유자,고객077,10,5905
3/16/22,A07,온라인(타사몰),유자,고객021,25652,15391371
3/16/22,A07,온라인(타사몰),유자,고객074,29,17140
3/16/22,A07,온라인(타사몰),유자,고객048,46,27478
3/16/22,A07,온라인(타사몰),유자,고객022,90,53887
3/16/22,A07,온라인(타사몰),유자,고객023,775,465051
3/16/22,A08,온라인(자사몰),유자,고객024,4354,2612251
3/17/22,A01,할인점,유자,고객002,567,317400
3/17/22,A01,할인점,유자,고객004,643,360000
3/17/22,A02,슈퍼백화점,유자,고객065,307,196320
3/17/22,A03,드럭스토어,유자,고객008,2889,1964400
3/17/22,A04,편의점,유자,고객028,49,33444
3/17/22,A06,대리점,유자,고객086,713,456000
3/17/22,A07,온라인(타사몰),유자,고객011,315,188920
3/17/22,A07,온라인(타사몰),유자,고객012,392,235104
3/17/22,A07,온라인(타사몰),유자,고객013,206,123585
3/17/22,A07,온라인(타사몰),유자,고객014,75,45195
3/17/22,A07,온라인(타사몰),유자,고객015,142,85078
3/17/22,A07,온라인(타사몰),유자,고객016,573,343767
3/17/22,A07,온라인(타사몰),유자,고객018,67,39979
3/17/22,A07,온라인(타사몰),유자,고객019,252,151116
3/17/22,A07,온라인(타사몰),유자,고객020,173,103729
3/17/22,A07,온라인(타사몰),유자,고객064,63,37637
3/17/22,A07,온라인(타사몰),유자,고객021,1166,699612
3/17/22,A07,온라인(타사몰),유자,고객022,51,30818
3/17/22,A07,온라인(타사몰),유자,고객023,84,50279
3/17/22,A08,온라인(자사몰),유자,고객024,1009,605232
3/18/22,A01,할인점,유자,고객001,49668,27814200
3/18/22,A01,할인점,유자,고객002,69,38400
3/18/22,A01,할인점,유자,고객003,149,83520
3/18/22,A02,슈퍼백화점,유자,고객065,184,117792
3/18/22,A02,슈퍼백화점,유자,고객006,155,98880
3/18/22,A03,드럭스토어,유자,고객042,530,360720
3/18/22,A04,편의점,유자,고객028,49,33444
3/18/22,A07,온라인(타사몰),유자,고객011,123,74031
3/18/22,A07,온라인(타사몰),유자,고객012,168,100774
3/18/22,A07,온라인(타사몰),유자,고객013,129,77203
3/18/22,A07,온라인(타사몰),유자,고객014,165,99193
3/18/22,A07,온라인(타사몰),유자,고객015,47,28222
3/18/22,A07,온라인(타사몰),유자,고객016,342,205264
3/18/22,A07,온라인(타사몰),유자,고객017,11,6757
3/18/22,A07,온라인(타사몰),유자,고객018,105,63049
3/18/22,A07,온라인(타사몰),유자,고객019,104,62540
3/18/22,A07,온라인(타사몰),유자,고객064,45,27090
3/18/22,A07,온라인(타사몰),유자,고객021,246,147720
3/18/22,A07,온라인(타사몰),유자,고객074,9,5205
3/18/22,A07,온라인(타사몰),유자,고객022,35,20818
3/18/22,A07,온라인(타사몰),유자,고객023,138,82901
3/18/22,A08,온라인(자사몰),유자,고객024,818,490732
3/18/22,A10,간접수출,유자,고객029,555,344209
3/19/22,A01,할인점,유자,고객002,1209,677100
3/19/22,A01,할인점,유자,고객004,707,396000
3/21/22,A01,할인점,유자,고객004,1221,684000
3/21/22,A03,드럭스토어,유자,고객008,1056,717750
3/21/22,A05,홈쇼핑,유자,고객010,15,8245
3/21/22,A07,온라인(타사몰),유자,고객011,646,387502
3/21/22,A07,온라인(타사몰),유자,고객012,625,374776
3/21/22,A07,온라인(타사몰),유자,고객013,491,294590
3/21/22,A07,온라인(타사몰),유자,고객014,111,66378
3/21/22,A07,온라인(타사몰),유자,고객015,293,175827
3/21/22,A07,온라인(타사몰),유자,고객016,861,516806
3/21/22,A07,온라인(타사몰),유자,고객017,45,27245
3/21/22,A07,온라인(타사몰),유자,고객018,81,48609
3/21/22,A07,온라인(타사몰),유자,고객019,137,82407
3/21/22,A07,온라인(타사몰),유자,고객020,31,18736
3/21/22,A07,온라인(타사몰),유자,고객064,23,13545
3/21/22,A07,온라인(타사몰),유자,고객034,17,9916
3/21/22,A07,온라인(타사몰),유자,고객021,1245,747248
3/21/22,A07,온라인(타사몰),유자,고객074,35,20819
3/21/22,A07,온라인(타사몰),유자,고객022,69,41227
3/21/22,A07,온라인(타사몰),유자,고객023,536,321447
3/21/22,A07,온라인(타사몰),유자,고객079,8,4523
3/21/22,A08,온라인(자사몰),유자,고객024,2088,1252935
3/21/22,A09,직접수출,유자,고객102,14982,8390016
3/21/22,A10,간접수출,유자,고객103,290,180000
3/22/22,A01,할인점,유자,고객002,2025,1134000
3/22/22,A01,할인점,유자,고객026,137,76800
3/22/22,A02,슈퍼백화점,유자,고객006,155,98880
3/22/22,A05,홈쇼핑,유자,고객010,29,16490
3/22/22,A10,간접수출,유자,고객051,542,336000
3/22/22,A10,간접수출,유자,고객081,2516,1560000
3/22/22,A11,식품회사,유자,고객104,130,88560
3/23/22,A01,할인점,유자,고객002,841,471000
3/23/22,A01,할인점,유자,고객003,75,41760
3/23/22,A01,할인점,유자,고객004,386,216000
3/23/22,A07,온라인(타사몰),유자,고객011,309,185584
3/23/22,A07,온라인(타사몰),유자,고객105,10,6364
3/23/22,A07,온라인(타사몰),유자,고객012,195,117280
3/23/22,A07,온라인(타사몰),유자,고객013,285,170850
3/23/22,A07,온라인(타사몰),유자,고객033,62099,37259256
3/23/22,A07,온라인(타사몰),유자,고객014,82,49491
3/23/22,A07,온라인(타사몰),유자,고객015,78,46799
3/23/22,A07,온라인(타사몰),유자,고객016,778,467006
3/23/22,A07,온라인(타사몰),유자,고객017,79,47511
3/23/22,A07,온라인(타사몰),유자,고객018,200,119783
3/23/22,A07,온라인(타사몰),유자,고객019,179,107665
3/23/22,A07,온라인(타사몰),유자,고객020,115,68932
3/23/22,A07,온라인(타사몰),유자,고객046,28,16939
3/23/22,A07,온라인(타사몰),유자,고객090,23,14941
3/23/22,A07,온라인(타사몰),유자,고객021,1372,823360
